# Citizen Ledger — K-12 schools — COMPLETE LAYER EXPORT
# Source dataset: California Department of Education — SACS unaudited actuals, Current Expense of Education, and LCFF summary data
# Accounting basis: Unaudited actual expenditures as filed under the state's Standardized Account Code Structure (SACS); Current Expense of Education
# Gate tier: GATED TO THE CENT for school districts, against the Department of Education's published Current Expense of Education. County offices and charter schools are RECORDS ONLY — the Department excludes them from its per-pupil statistic and so does the Ledger
# Units: dollars; ADA in average daily attendance
# Measured as: UNAUDITED ACTUAL EXPENDITURES AS FILED UNDER THE STATE'S STANDARDIZED ACCOUNT CODE STRUCTURE (SACS) · DOLLARS · NOMINAL AS PUBLISHED · ALL SHIPPED YEARS · GATED TO THE CENT FOR SCHOOL DISTRICTS, AGAINST THE DEPARTMENT OF EDUCATION'S PUBLISHED CURRENT EXPENSE OF EDUCATION
# Data generated: 2026-07-25
# Exported: 2026-07-31
# Absent values: Empty cell = not published by the source. It is NOT zero. A real reported zero is written as 0.
# Licence: CC0 1.0 Universal (public domain). Cite freely; no permission needed.
# Stability: This file's SHAPE is not stable. The Ledger is actively developed: columns may be added, renamed or split as layers change. Pin a copy if you need reproducibility. The DATA is CC0 and that does not change.
# Schema: bulk/SCHEMA.md · Method: about.html · Findings: findings.html
# record_type distinguishes district / county-office / charter. Only district rows enter any per-pupil comparison; do not compute one across record types.
# revenue_tier states the tier of that row's revenue figures, which is NOT the same tier as the expenditure figures beside them.
# Function columns: exp_instruction_usd = Instruction; exp_instrRelated_usd = Instruction-related services; exp_pupilServices_usd = Pupil services; exp_ancillary_usd = Ancillary services; exp_community_usd = Community services; exp_enterprise_usd = Enterprise; exp_genAdmin_usd = General administration; exp_plant_usd = Plant services; exp_otherOutgo_usd = Other outgo
slug,record_type,name,county,district_type,cds,nces,fiscal_year,ada,current_expense_usd,ce_published_usd,revenue_tier,rev_lcffStateAid_usd,rev_propertyTaxes_usd,rev_lcffTransfers_usd,rev_otherState_usd,rev_localOther_usd,rev_federal_usd,exp_instruction_usd,exp_instrRelated_usd,exp_pupilServices_usd,exp_ancillary_usd,exp_community_usd,exp_enterprise_usd,exp_genAdmin_usd,exp_plant_usd,exp_otherOutgo_usd
banta-unified,district,Banta Unified,San Joaquin,Unified,3977388,0602571,2023-24,170.62,5585912,5585912,as-filed,3627344,8124169,-7256902,2475860.86,5423979.31,1602664.93,2654757.37,859151.76,639046.94,1298.28,,,955032.49,476625.16,
banta-unified,district,Banta Unified,San Joaquin,Unified,3977388,0602571,2024-25,200.83,6636860.07,6636860.07,as-filed,3512528,9532078,-8688069,6679258.07,18547507.95,1718760.93,3524504.17,897672.06,722661.81,2687.61,,,916995.93,572338.49,
barstow-unified,district,Barstow Unified,San Bernardino,Unified,3667611,0604020,2016-17,5765.16,60878468.94,60878468.94,as-filed,50853138,5316890.72,0,5992759.89,11886874.44,7539083.02,38275430.55,6788154.05,5038626.27,,,,4224900.72,6551357.35,
barstow-unified,district,Barstow Unified,San Bernardino,Unified,3667611,0604020,2017-18,5791.99,65007114.01,65007114.01,as-filed,52221207,6049178.73,0,7218847.23,3290826.99,7772458.63,40455308.33,7098854.04,5966038.71,,,,4324663.14,7162249.79,
barstow-unified,district,Barstow Unified,San Bernardino,Unified,3667611,0604020,2018-19,5858.64,75006946.74,75006946.74,as-filed,58184926,5515334.29,,8478947.4,4737059.42,9542143.56,46068489.24,9137071.56,6806664.79,,,,4956106.7,8017614.45,21000
barstow-unified,district,Barstow Unified,San Bernardino,Unified,3667611,0604020,2019-20,5988.93,77530302.09,77530302.09,as-filed,61571078,5592224.94,,6399272.95,3970445.18,9690032.72,48766241.98,9436834,6673638.32,,,,5536527.72,7117060.07,
barstow-unified,district,Barstow Unified,San Bernardino,Unified,3667611,0604020,2020-21,5988.93,74684739.16,74684739.16,as-filed,61157732,5985095.3,,9002646.47,4667007.61,19070595.96,46616882.27,8778659.17,4888534.52,,,,6961690.56,7438972.64,
barstow-unified,district,Barstow Unified,San Bernardino,Unified,3667611,0604020,2021-22,5109.96,83115858.2,83115858.2,as-filed,65370143,6308146.99,,20190978.07,2134050.24,12258849.72,51649964.28,9147536.73,7198780.42,1215.86,,,6915702.35,8202658.56,
barstow-unified,district,Barstow Unified,San Bernardino,Unified,3667611,0604020,2022-23,5634.97,89139119.6,89139119.6,as-filed,72964017,7250707.6,,27487407.79,6050934.57,18450494.19,54989923.18,10463387.64,7822521.69,687.33,,,7073364.54,8789235.22,
barstow-unified,district,Barstow Unified,San Bernardino,Unified,3667611,0604020,2023-24,5710.95,97788044.18,97788044.18,as-filed,76150914,8023969.09,0,18286244.22,8952604.03,32239300.89,59243955.8,11462179.99,9530135.11,345,,,8383708.66,9167719.62,
barstow-unified,district,Barstow Unified,San Bernardino,Unified,3667611,0604020,2024-25,5472.91,114785354.71,114785354.71,as-filed,77422918,8379513.9,0,22213597.75,9927416.08,20176759.67,71383575.92,12970710.02,11193725.06,558.56,,,10605644.46,8631140.69,
bass-lake-joint-union-elementary,district,Bass Lake Joint Union Elementary,Madera,Elementary,2065185,0604080,2016-17,820.84,7877281.51,7877281.51,as-filed,2456422,4810573.74,-112449,833888.99,1214435.33,570033.2,4714585.34,923764.09,640493.93,9937.95,,,714772.86,873727.34,
bass-lake-joint-union-elementary,district,Bass Lake Joint Union Elementary,Madera,Elementary,2065185,0604080,2017-18,837.56,8504267.55,8504267.55,as-filed,2631756,4907938.07,-137313.76,1651105.77,1050115.57,542869.33,5063606.71,896579.64,843067.79,7729.5,,,827006.2,866277.71,
bass-lake-joint-union-elementary,district,Bass Lake Joint Union Elementary,Madera,Elementary,2065185,0604080,2018-19,846.9,9103294.19,9103294.19,as-filed,2906108,5149477.76,117.57,1067673.5,1185079.82,567188.09,5532599,987881.93,798067.03,8787.57,,,832116.58,943842.08,
bass-lake-joint-union-elementary,district,Bass Lake Joint Union Elementary,Madera,Elementary,2065185,0604080,2019-20,843.47,9527988.37,9527988.37,as-filed,3045059,5339856.52,-69019,780638.98,1182374.97,481539.46,5533648.37,1056527.74,922375.15,8858.74,,,982147.65,1024430.72,
bass-lake-joint-union-elementary,district,Bass Lake Joint Union Elementary,Madera,Elementary,2065185,0604080,2020-21,843.47,10580481.57,10580481.57,as-filed,2593463,5736714.61,-71799,1258619.6,1231844.17,1852675.83,6257885.12,1084793.88,948730.6,10806.63,,,1074040.33,1195298.73,8926.28
bass-lake-joint-union-elementary,district,Bass Lake Joint Union Elementary,Madera,Elementary,2065185,0604080,2021-22,766.18,12077392.13,12077392.13,as-filed,2994982,5897035.45,-99303,1465201.7,1844330.08,2696511.53,6761316.09,1115750.98,1474130.2,10246.94,,,1455266.18,1260681.74,
bass-lake-joint-union-elementary,district,Bass Lake Joint Union Elementary,Madera,Elementary,2065185,0604080,2022-23,772.82,14499517.71,14499517.71,as-filed,3527546,6463014.58,-100271,3366354.71,1616369.54,3908302.94,8377316.27,1296816.78,1937988.86,12942.67,,,1200490.43,1673962.7,
bass-lake-joint-union-elementary,district,Bass Lake Joint Union Elementary,Madera,Elementary,2065185,0604080,2023-24,750.9,15431703.99,15431703.99,as-filed,4197135,6769425.45,-135287,2209529.76,1818645.09,3023491.97,8980576.56,1531554.69,1989945.06,11517.13,,,1413843.86,1504266.69,
bass-lake-joint-union-elementary,district,Bass Lake Joint Union Elementary,Madera,Elementary,2065185,0604080,2024-25,731.42,15312471.7,15312471.7,as-filed,3716348,7061638.53,-123067,2070434.89,2161936.68,1139058.48,9087010.91,1415602.99,1996873.27,10731.4,,,1325379.51,1476873.62,
bassett-unified,district,Bassett Unified,Los Angeles,Unified,1964295,0604110,2016-17,3502.62,46084602.2,46084602.2,as-filed,32263380.16,6836104.66,,5432754.11,9446512.51,8338784.11,25906999.97,3891078.46,3228575.69,369959.45,,,5924761.93,6763226.7,
bassett-unified,district,Bassett Unified,Los Angeles,Unified,1964295,0604110,2017-18,3415.87,47437464.21,47437464.21,as-filed,30753817.71,7378871.04,,7029237.8,7998247.86,10499911.2,24383541.78,4826212.32,3285614.53,429739.01,,,7231677.61,7280678.96,
bassett-unified,district,Bassett Unified,Los Angeles,Unified,1964295,0604110,2018-19,3318.11,43150223.41,43150223.41,as-filed,31632531.96,7594381.98,,6596476.58,8243772.67,9777071.14,24302854.29,3999750.68,3294019.58,424058,,,5309582.92,5819957.94,
bassett-unified,district,Bassett Unified,Los Angeles,Unified,1964295,0604110,2019-20,3175.49,40505303.23,40505303.23,as-filed,31060816,7986056,,6194691.28,7631110.82,7250913.68,21395227.8,3766317.48,3493581.27,289423.03,,,5911280.64,5649473.01,
bassett-unified,district,Bassett Unified,Los Angeles,Unified,1964295,0604110,2020-21,3175.49,41604844.8,41604844.8,as-filed,29813114.04,8181953.16,,7952217.5,7463320.88,15012902.48,25373966.97,3132288.72,3253309.88,182606.66,,,4111720.59,5531351.84,19600.14
bassett-unified,district,Bassett Unified,Los Angeles,Unified,1964295,0604110,2021-22,2705.06,44534653.35,44534653.35,as-filed,32484036,8341234.2,,13543587.59,5595130.78,13315052.87,26184893.38,4247528.26,3827031.47,328868.98,,,4132597.34,5742622.81,71111.11
bassett-unified,district,Bassett Unified,Los Angeles,Unified,1964295,0604110,2022-23,2675.93,51193291.44,51193291.44,as-filed,36199627,9037253.43,,22431329.76,8833492.62,12522836.17,29528375.42,4602964.63,4284527.62,245198.59,,,5708654.82,6823570.36,
bassett-unified,district,Bassett Unified,Los Angeles,Unified,1964295,0604110,2023-24,2653.51,60508663.46,60508663.46,as-filed,35857400,9842670.12,,18381157.94,12791994.49,20314415.65,35144407.28,5544861.97,4950451.26,293176.33,,,7168399.25,7407367.37,
bassett-unified,district,Bassett Unified,Los Angeles,Unified,1964295,0604110,2024-25,2653.35,60236594.97,60236594.97,as-filed,33729318,9896863.59,,11511106.64,15612272.56,12935024.59,34451501.82,5462090.64,5546907.2,276083.74,,,6785160.17,7714851.4,
bayshore-elementary,district,Bayshore Elementary,San Mateo,Elementary,4168858,0604200,2016-17,354.82,4614068.88,4614068.88,as-filed,1980672,1277031.62,236203.1,294158.4,1195896.02,471242.48,3007244.59,420533.25,214227.81,250,,,750633.82,221179.41,
bayshore-elementary,district,Bayshore Elementary,San Mateo,Elementary,4168858,0604200,2017-18,359.04,4640348.29,4640348.29,as-filed,2317671,1005985.92,214125.48,432390.3,1146278.79,415827.22,3093742.97,413327.11,233663.89,,,,750359.63,149254.69,
bayshore-elementary,district,Bayshore Elementary,San Mateo,Elementary,4168858,0604200,2018-19,362.39,5709975.31,5709975.31,as-filed,2694690.93,794575.08,217885.6,841809.58,1774978.64,406134.07,3893715.74,374544.03,305549.36,,,,903495.22,232670.96,
bayshore-elementary,district,Bayshore Elementary,San Mateo,Elementary,4168858,0604200,2019-20,380.18,5135485.35,5135485.35,as-filed,3624123.07,-98913.85,238376.81,3520327.34,1497617.58,348059.97,3502335.01,287104.31,359661.6,,,,740637.09,245747.34,
bayshore-elementary,district,Bayshore Elementary,San Mateo,Elementary,4168858,0604200,2020-21,380.18,4902890.06,4902890.06,as-filed,3914740,801.17,260450.33,724311.56,1358056.93,674047.99,3338509.96,403095.4,262230.3,,,,678747.97,220306.43,
bayshore-elementary,district,Bayshore Elementary,San Mateo,Elementary,4168858,0604200,2021-22,336.66,5806712.89,5806712.89,as-filed,4043397,0,261304.17,1010664.11,1956492.53,699579.38,3776412.07,575208.87,437971.36,,,,742504.08,274616.51,
bayshore-elementary,district,Bayshore Elementary,San Mateo,Elementary,4168858,0604200,2022-23,315.75,6421978.83,6421978.83,as-filed,4388932,0,366186.99,2063155.56,1912687.67,563055.7,4224777.43,547727.22,439211.43,,,,886993.12,323269.63,
bayshore-elementary,district,Bayshore Elementary,San Mateo,Elementary,4168858,0604200,2023-24,320.13,6252677.17,6252677.17,as-filed,4504035,0,314358.39,954982.19,1860395.48,628699.56,3974857.42,578483.9,414420.6,,,,979009.69,305905.56,
bayshore-elementary,district,Bayshore Elementary,San Mateo,Elementary,4168858,0604200,2024-25,325.75,6561897.03,6561897.03,as-filed,4354961,0,308105.39,1649129.54,2316175.76,310656.7,4136873.38,653975.15,426632.75,7358.33,,,1030321.84,306735.58,
bear-valley-unified,district,Bear Valley Unified,San Bernardino,Unified,3667637,0604230,2016-17,2367.01,26497245.26,26497245.26,as-filed,12353263,10059441.31,0,2448323.73,4627699.44,2062193.98,16619322.19,2530857.17,2226459.58,322245.28,,,2144195.14,2654165.9,
bear-valley-unified,district,Bear Valley Unified,San Bernardino,Unified,3667637,0604230,2017-18,2329.98,27454821.84,27454821.84,as-filed,12691721,10364324.81,0,2172549.42,4825285.39,2229651.21,16847924.89,2612936.45,2292392.31,339265.17,,,2274424.29,3087878.73,
bear-valley-unified,district,Bear Valley Unified,San Bernardino,Unified,3667637,0604230,2018-19,2282.28,27423963.79,27423963.79,as-filed,13044228,11635121.1,0,2318075.41,4767872.75,2306107.3,16898428.98,2712202.53,2326655.74,345393.66,,,2295848.53,2845434.35,
bear-valley-unified,district,Bear Valley Unified,San Bernardino,Unified,3667637,0604230,2019-20,2212.21,27325655.22,27325655.22,as-filed,14026447,11129171.39,0,2403992.65,4973325.98,2233319.64,16966289.28,2723327.64,2175234.66,321424.03,,,2354506.4,2784873.21,
bear-valley-unified,district,Bear Valley Unified,San Bernardino,Unified,3667637,0604230,2020-21,2212.21,27772603.34,27772603.34,as-filed,12169242,12088101.41,0,3208988.29,5293646.07,4785638.72,17284377.68,2676015.3,2231129.39,205983.58,,,2552690.29,2822407.1,
bear-valley-unified,district,Bear Valley Unified,San Bernardino,Unified,3667637,0604230,2021-22,1915.47,28840684.2,28840684.2,as-filed,13113504,12606073.19,0,4168165.04,3311877.08,4623633.39,17987032.92,2655544,2718056.46,324057.86,,,2500882.38,2655110.58,
bear-valley-unified,district,Bear Valley Unified,San Bernardino,Unified,3667637,0604230,2022-23,1926.19,32400356,32400356,as-filed,14340848,13917455.83,0,8975377.92,4382853.99,5287089.25,19621771.79,3206488.15,2979805.85,373541.93,,,3044313.15,3174435.13,
bear-valley-unified,district,Bear Valley Unified,San Bernardino,Unified,3667637,0604230,2023-24,1962.52,36028032.3,36028032.3,as-filed,14332532,14927923.17,0,2906892.41,6273352.1,6508640.89,21921310.11,3532629.63,3136810.22,468449.59,,,3361013.37,3607819.38,
bear-valley-unified,district,Bear Valley Unified,San Bernardino,Unified,3667637,0604230,2024-25,1976.01,36849144.75,36849144.75,as-filed,13056274,15715208.88,,6273630.13,5396575.12,2657709.15,22356995.18,3269901.95,3363439.71,538332.45,,,3640516.53,3679958.93,
beardsley-elementary,district,Beardsley Elementary,Kern,Elementary,1563339,0604260,2016-17,1719.24,16499406.48,16499406.48,as-filed,12471972.1,4173018.86,-37498.43,1175400.38,2832320.69,2508719.65,10730134.15,1586948.9,1223597.39,4655.5,,,1126300.24,1827770.3,
beardsley-elementary,district,Beardsley Elementary,Kern,Elementary,1563339,0604260,2017-18,1775.32,18807054.92,18807054.92,as-filed,13066051.96,4752785.9,-25442.15,1362738.01,2775381.49,2474588.77,12299854.69,1880538.05,1416777.4,4297.4,,,1209258.54,1996328.84,
beardsley-elementary,district,Beardsley Elementary,Kern,Elementary,1563339,0604260,2018-19,1814.25,22289921.91,22289921.91,as-filed,15524172.29,4363494.61,-37677.82,2742909,3167425.91,3100223.79,14111784.13,2344165.17,1748978.39,6084.36,,,1511001.25,2567908.61,
beardsley-elementary,district,Beardsley Elementary,Kern,Elementary,1563339,0604260,2019-20,1902.55,22932169.95,22932169.95,as-filed,17129925.03,4571288.58,-27686.53,2572214.95,3230086.57,3241303.3,14981126.15,2410566.17,1827440.98,4620.46,,,1521420.91,2186995.28,
beardsley-elementary,district,Beardsley Elementary,Kern,Elementary,1563339,0604260,2020-21,1902.55,26046379.57,26046379.57,as-filed,17130029.45,4948412.13,-31002.57,3550772.88,2972104.89,8005425.45,17322749.92,2545319.55,1959938.04,,29149.55,,1717460.68,2471761.83,
beardsley-elementary,district,Beardsley Elementary,Kern,Elementary,1563339,0604260,2021-22,1631.43,31092127.02,31092127.02,as-filed,18276487.58,5736732.55,-39801.26,5670396.68,4111431.22,8536563.09,20170031.61,2938817.6,3044173.75,76051.57,,,1938025.69,2925026.8,
beardsley-elementary,district,Beardsley Elementary,Kern,Elementary,1563339,0604260,2022-23,1802.61,32495642.22,32495642.22,as-filed,20987568.52,5774499.03,-49605.87,10899569.01,4040475.03,9621065.75,18942021.49,2826549.79,4712624.16,94781.69,,,2125327.49,3794337.6,
beardsley-elementary,district,Beardsley Elementary,Kern,Elementary,1563339,0604260,2023-24,1781.07,36565362.82,36565362.82,as-filed,21682711.67,6725303.86,-40970.61,8356569.85,5476324.42,5508970.1,22584655.76,3344956.34,4032741.46,143432.34,,,2337553.45,4122023.47,
beardsley-elementary,district,Beardsley Elementary,Kern,Elementary,1563339,0604260,2024-25,1803.66,37937867.6,37937867.6,as-filed,21919257.48,7045051.38,-71483.76,8684890.49,5227351.59,5329377.97,22803407.92,3381272.35,5424078.64,242117.61,,,2552670.33,3534320.75,
beaumont-unified,district,Beaumont Unified,Riverside,Unified,3366993,0604290,2016-17,9271.55,87606478.76,87606478.76,as-filed,64082821,18092233.97,-472874,9232736.13,15453468.97,8475452.2,54709472.57,10048134.86,7549006.92,850875.52,,18072.39,5608104.33,8822812.17,
beaumont-unified,district,Beaumont Unified,Riverside,Unified,3366993,0604290,2017-18,9517.89,100905897.14,100905897.14,as-filed,66867017.99,19388877.01,-572194.96,9311679.83,20201683.98,9152833.42,62537749.97,11114686.61,8674897,902165.88,,16544.47,7270786.62,10389066.59,
beaumont-unified,district,Beaumont Unified,Riverside,Unified,3366993,0604290,2018-19,9960.32,113392474.64,113392474.64,as-filed,75239611.34,20766683.62,-586760,12060244.28,25009721.64,11832390.8,69222208.97,12871282.37,10633925.18,960161.36,,41180.68,9258689.2,10405026.88,
beaumont-unified,district,Beaumont Unified,Riverside,Unified,3366993,0604290,2019-20,10263.62,117451321.72,117451321.72,as-filed,84459037.88,22967161.12,-5778295,12306676.28,26206749.33,10235266.47,72914381.77,14291575.16,10591751.54,855169.62,,27848.96,8180637.43,10589957.24,
beaumont-unified,district,Beaumont Unified,Riverside,Unified,3366993,0604290,2020-21,10301.66,119235767.07,119235767.07,as-filed,82761802.98,26022644.81,-6612342,14609182.08,27403867.24,23268998.3,74645163.48,14638796.57,9884608.14,677218.9,,13065.37,8199487.38,11177427.23,
beaumont-unified,district,Beaumont Unified,Riverside,Unified,3366993,0604290,2021-22,10170.7,136165458.75,136165458.75,as-filed,89336034.15,29342166.66,-7613444,39821443.4,32937535.72,18416014.44,82607590.62,16296829.07,12889743.27,1002458.12,,24395.57,9621879.86,13722562.24,
beaumont-unified,district,Beaumont Unified,Riverside,Unified,3366993,0604290,2022-23,10752.94,174095423.81,174095423.81,as-filed,104482128.04,34094465.62,-9384591,40649224.4,38140276.59,19509330.46,103802115.82,18926005.99,19328994.93,1188625.24,,27000.33,11644024.93,19178656.57,
beaumont-unified,district,Beaumont Unified,Riverside,Unified,3366993,0604290,2023-24,11212.18,207377368.61,207377368.61,as-filed,126098440.62,36707609.26,-12211841,32371013.92,44168060.89,15649145.55,123072903.97,20487034.41,24249912.95,1852596.68,,12067.25,13590808.48,24112044.87,
beaumont-unified,district,Beaumont Unified,Riverside,Unified,3366993,0604290,2024-25,11534.55,217256808.08,217256808.08,as-filed,133058445,41071189.21,-14193764,69542121.52,43285717.3,13428686.19,129289203.03,23454958.81,26037695.7,2034383.38,,9456.04,12926696.28,23504414.84,
bella-vista-elementary,district,Bella Vista Elementary,Shasta,Elementary,4569872,0604350,2016-17,347.26,3631268.7,3631268.7,as-filed,2201561,897155.56,-2059,263647.73,362215.83,316132.63,2147828.28,412666.25,369931.36,27151.36,,,310522.14,363169.31,
bella-vista-elementary,district,Bella Vista Elementary,Shasta,Elementary,4569872,0604350,2017-18,342.8,3832439.11,3832439.11,as-filed,2197090,961100.42,24,347319.83,368712.77,348650.76,2328300.2,413474.16,384501.49,29856.56,,,298025.16,378281.54,
bella-vista-elementary,district,Bella Vista Elementary,Shasta,Elementary,4569872,0604350,2018-19,343.36,4045296.09,4045296.09,as-filed,2319840,1008191.65,0,484049.54,391020.87,346483.4,2398893.3,424073.78,485991.57,26644.38,,,311516.73,398176.33,
bella-vista-elementary,district,Bella Vista Elementary,Shasta,Elementary,4569872,0604350,2019-20,335.98,3909190.22,3909190.22,as-filed,2386108,1052455.71,0,345009.8,352894.6,336564.19,2272742.5,414598.89,472469.38,24558.24,,,353782.55,371038.66,
bella-vista-elementary,district,Bella Vista Elementary,Shasta,Elementary,4569872,0604350,2020-21,335.98,4208820.35,4208820.35,as-filed,2201229,1093984.51,0,432769.06,303182.02,620547.54,2583937.61,401478.54,461314.66,5678.89,,,359499.28,396911.37,
bella-vista-elementary,district,Bella Vista Elementary,Shasta,Elementary,4569872,0604350,2021-22,292.7,4681169.13,4681169.13,as-filed,2266496,1160037,0,702792.31,662456.45,988674.55,2777496.3,476641.06,534686.15,27273.51,,,479246.4,385825.71,
bella-vista-elementary,district,Bella Vista Elementary,Shasta,Elementary,4569872,0604350,2022-23,303.33,5308338.01,5308338.01,as-filed,2596359,1243618.13,,1311814.57,630633.67,727718.59,3363120.16,551744.61,457862.63,25364.67,,,413927.12,496318.82,
bella-vista-elementary,district,Bella Vista Elementary,Shasta,Elementary,4569872,0604350,2023-24,319.08,5565936.45,5565936.45,as-filed,2798839.59,1291605.7,,845179.41,653690.08,455140.24,3375781.37,550223.17,552005.89,33510.16,,,465016.54,589399.32,
bella-vista-elementary,district,Bella Vista Elementary,Shasta,Elementary,4569872,0604350,2024-25,324.74,5657756.48,5657756.48,as-filed,2965985,1347958.88,,894255.19,789405.87,471616.2,3669014.04,512499.12,353786.32,32162.1,,,508036.82,582258.08,
belleview-elementary,district,Belleview Elementary,Tuolumne,Elementary,5572306,0604500,2016-17,144.38,1664036.29,1664036.29,as-filed,839236,517664.35,0,329400.24,149663.68,111841.07,968423.67,124115.67,83443.81,,,,225113.75,262939.39,
belleview-elementary,district,Belleview Elementary,Tuolumne,Elementary,5572306,0604500,2017-18,148.11,1733129.81,1733129.81,as-filed,1046738,544690.72,0,261481.07,238953.56,126042.88,1077541.7,137481.42,79837,,,,244323.66,193946.03,
belleview-elementary,district,Belleview Elementary,Tuolumne,Elementary,5572306,0604500,2018-19,146.66,1883724.76,1883724.76,as-filed,995915,605295.08,0,274856.71,229666.15,130485.95,1174822.24,167019.32,87259.77,,,,267090.81,187532.62,
belleview-elementary,district,Belleview Elementary,Tuolumne,Elementary,5572306,0604500,2019-20,168.53,2137327.85,2137327.85,as-filed,1267025,638567.29,0,206069.4,272315.87,146270.88,1362293.53,190646.34,136531.85,,,,262893.58,184962.55,
